Montana St.|82|Southern Utah|93
Creighton|80|St. John's (NY)|70
Eastern Ill.|84|Tennessee Tech|94
Drake|47|Wichita St.|67
Towson|76|William &amp; Mary|69
Campbell|90|Winthrop|83
Utah|68|Stanford|70
Colorado|65|Cal|79
Western Ill.|80|Neb.-Omaha|82
IUPUI|77|South Dakota|66
Denver|59|South Dakota St.|68
Rice|60|UTEP|61
North Texas|70|UTSA|66
UCLA|93|Washington|96
Southern California|90|Washington St.|77
Baylor|74|Kansas|102
Michigan St.|69|Minnesota|61
Villanova|85|Creighton|71
Notre Dame|66|Virginia|77
Butler|69|Xavier|88
Iowa St.|83|Oklahoma|87
Georgia Tech|78|North Carolina|86
West Virginia|87|Kansas St.|83
Indiana|79|Nebraska|69
Syracuse|51|Miami (FL)|64
Iowa|70|Purdue|63
Mississippi|61|Kentucky|83
Arkansas|69|Texas A&amp;M|92
Maryland|72|Northwestern|59
Duke|81|Boston College|64
Texas|74|Texas Tech|82
South Fla.|58|SMU|72
San Jose St.|57|Air Force|64
Lipscomb|73|Akron|80
Norfolk St.|49|Alabama|68
Bucknell|84|Army|76
Tennessee|77|Auburn|83
Eastern Ky.|79|Austin Peay|70
Colorado St.|80|Boise St.|84
Oakland City|56|Bowling Green|87
Central Conn. St.|72|Bryant|88
Cal St. East Bay|52|Cal St. Fullerton|75
Morgan St.|74|Cal St. Northridge|88
Holy Names|49|UC-Davis|74
New Mexico St.|52|UC-Irvine|54
Cal St. Bakersfield|67|UC-Riverside|48
Point Loma Nazarene|46|UC-Santa Barbara|87
Presbyterian|70|Campbell|63
Abilene Christian|62|Central Ark.|61
High Point|78|Charleston So.|73
Tulsa|57|Cincinnati|76
Chattanooga|84|Citadel|78
Florida St.|75|Clemson|84
Winthrop|63|Coastal Caro.|82
Albany (NY)|75|Cornell|70
James Madison|73|Delaware|63
Youngstown St.|87|Detroit|96
Dayton|66|Duquesne|58
UCF|71|East Carolina|68
North Florida|82|Eastern Mich.|77
Drexel|78|Elon|83
St. Francis (NY)|77|Fairleigh Dickinson|86
Georgia|63|Florida|77
Eckerd|57|Fla. Gulf Coast|68
New Mexico|77|Fresno St.|62
VMI|57|Furman|85
Marquette|70|Georgetown|80
Alabama A&amp;M|78|Grambling|81
Northern Ky.|70|Green Bay|86
Yale|88|Hartford|53
Howard|59|Hawaii|94
Sam Houston St.|78|Incarnate Word|72
Loyola (IL)|58|Indiana St.|73
Purdue North Central|95|IPFW|126
Alabama St.|61|Jackson St.|68
Eastern Ill.|75|Jacksonville St.|64
Oberlin|58|Kent St.|104
Loyola Maryland|81|Lafayette|78
Boston U.|73|Lehigh|81
UNC Asheville|76|Liberty|69
Gardner-Webb|67|Longwood|66
Appalachian St.|58|La.-Lafayette|79
Southern Miss.|57|Louisiana Tech|87
Brown|92|Maine|98
Fairfield|66|Manhattan|72
Canisius|92|Marist|83
Samford|50|Mercer|69
South Carolina St.|71|Miami (OH)|67
Penn St.|56|Michigan|79
Wright St.|84|Milwaukee|82
Savannah St.|50|Missouri|81
Evansville|76|Missouri St.|59
Long Island|63|Mt. St. Mary's|79
Morehead St.|57|Murray St.|62
Holy Cross|60|Navy|65
Wyoming|68|Nevada|71
Lamar|79|Nicholls St.|67
UMBC|83|NJIT|86
Northeastern|65|UNC Wilmington|63
Eastern Wash.|71|North Dakota|79
Montana St.|74|Northern Ariz.|72
Idaho|75|Northern Colo.|70
Judson|48|Northern Ill.|91
Houston Baptist|99|Northwestern St.|73
Cleveland St.|68|Oakland|86
TCU|48|Oklahoma St.|69
Charlotte|65|Old Dominion|74
BYU|81|Pacific|67
Binghamton|45|Penn|80
Loyola Marymount|65|Pepperdine|68
Md.-East. Shore|58|Pittsburgh|92
Sacramento St.|68|Portland St.|76
Alcorn St.|73|Prairie View|70
St. John's (NY)|65|Providence|83
Iona|78|Quinnipiac|66
St. Louis|57|Rhode Island|85
St. Joseph's|77|Richmond|73
Sacred Heart|69|Robert Morris|65
Wagner|65|St. Francis (PA)|73
San Diego|46|St. Mary's (CA)|79
Gonzaga|102|San Francisco|94
Portland|77|Santa Clara|84
DePaul|74|Seton Hall|78
Niagara|63|Siena|75
Arkansas St.|89|South Ala.|67
Memphis|76|South Carolina|86
UMKC|68|S.C. Upstate|70
Tennessee St.|72|Southeast Mo. St.|66
UNI|73|Southern Ill.|75
Montana|83|Southern Utah|66
Davidson|85|St. Bonaventure|97
McNeese St.|57|Stephen F. Austin|86
Webber|53|Stetson|103
Columbia|60|Stony Brook|69
Houston|77|Temple|50
Boyce|60|UT Martin|122
SIU Edwardsville|63|Tennessee Tech|86
Ga. Southern|72|Texas-Arlington|92
Our Lady of the Lake|81|Texas-Rio Grande Valley|89
Southern U.|66|Texas Southern|88
Georgia St.|58|Texas St.|46
Hofstra|90|Towson|58
UALR|67|Troy|61
Connecticut|75|Tulane|67
San Diego St.|70|Utah St.|67
San Diego Christian|79|Utah Valley|88
Ill.-Chicago|47|Valparaiso|75
LSU|90|Vanderbilt|82
George Mason|47|VCU|71
North Carolina St.|68|Virginia Tech|73
Idaho St.|56|Weber St.|77
East Tenn. St.|82|Western Caro.|66
Jacksonville|72|Western Mich.|76
Col. of Charleston|70|William &amp; Mary|78
Rutgers|57|Wisconsin|79
UNC Greensboro|76|Wofford|87
Oregon|57|Oregon St.|70
Utah|58|Cal|71
Wake Forest|57|Louisville|65
Arizona|94|Arizona St.|82
Middle Tenn.|67|UAB|78
Colgate|56|American|37
Wichita St.|85|Bradley|58
Illinois St.|67|Drake|62
Fla. Atlantic|59|FIU|76
Fordham|63|George Washington|69
Bethune-Cookman|53|Grand Canyon|74
Princeton|89|Hampton|59
Vermont|65|Harvard|62
Massachusetts|74|La Salle|67
Western Ky.|76|Marshall|94
IUPUI|71|Neb.-Omaha|76
Denver|49|North Dakota St.|75
Illinois|73|Ohio St.|75
South Dakota|94|Oral Roberts|84
Western Ill.|59|South Dakota St.|63
Colorado|56|Stanford|55
North Texas|75|UTEP|84
Rice|80|UTSA|85
Southern California|85|Washington|87
UCLA|78|Washington St.|85
Oklahoma|106|Kansas|109
Virginia|68|Virginia Tech|70
North Carolina|106|Florida St.|90
West Virginia|95|TCU|87
Long Island|76|Central Conn. St.|67
Summit|44|Delaware St.|93
Cleveland St.|80|Detroit|88
Dartmouth|85|Fairfield|97
Bryant|85|Fairleigh Dickinson|80
Alabama St.|81|Grambling|84
Wright St.|68|Green Bay|76
Niagara|52|Iona|65
Alabama A&amp;M|66|Jackson St.|67
Reinhardt|71|Kennesaw St.|103
New Orleans|68|Lamar|64
Siena|87|Manhattan|92
St. Peter's|68|Marist|60
Northern Ky.|67|Milwaukee|76
Ark.-Pine Bluff|60|Mississippi Val.|66
Canisius|66|Monmouth|81
St. Francis (NY)|40|Mt. St. Mary's|44
East Tenn. St.|72|N.C. Central|68
Sam Houston St.|94|Northwestern St.|79
Youngstown St.|100|Oakland|98
Southern U.|65|Prairie View|71
Rider|60|Quinnipiac|64
Wagner|72|Robert Morris|69
Sacred Heart|80|St. Francis (PA)|84
Stephen F. Austin|89|Southeastern La.|69
Alcorn St.|58|Texas Southern|74
Wisconsin|58|Indiana|59
Kentucky|67|LSU|85
Nebraska|66|Iowa|77
Oklahoma St.|62|Baylor|79
Kansas St.|57|Texas|60
Vanderbilt|85|Arkansas|90
South Carolina|81|Auburn|69
Akron|75|Buffalo|71
Mercer|62|Chattanooga|74
Temple|55|Connecticut|53
Georgetown|66|Creighton|79
Butler|77|DePaul|72
Savannah St.|58|Florida A&amp;M|61
Webber|59|Fla. Gulf Coast|104
Tulane|45|Houston|63
McNeese St.|73|Houston Baptist|82
Trinity Baptist|45|Jacksonville|84
Nicholls St.|46|Memphis|82
Princeton|83|Norfolk St.|74
Furman|66|UNC Greensboro|67
Minnesota|77|Penn St.|86
Marquette|65|Providence|64
Richmond|65|Rhode Island|77
VCU|85|St. Joseph's|82
Citadel|74|Samford|94
N.C. A&amp;T|68|S.C. Upstate|78
Clemson|74|Syracuse|73
Central Ark.|82|A&amp;M-Corpus Christi|94
East Carolina|43|Tulsa|55
Boise St.|76|Utah St.|61
Wofford|65|VMI|61
Kent St.|87|Western Mich.|84
Seton Hall|63|Villanova|72
Xavier|74|St. John's (NY)|66
Cal|65|Oregon|68
Texas A&amp;M|61|Mississippi St.|60
Rutgers|63|Maryland|88
Duke|91|Wake Forest|75
Texas Tech|69|Iowa St.|76
UMBC|59|Albany (NY)|73
Lafayette|76|Army|73
Toledo|69|Ball St.|87
Stony Brook|62|Binghamton|52
Navy|83|Boston U.|67
Miami (OH)|62|Bowling Green|73
Southern Ill.|65|Bradley|44
American|54|Bucknell|72
Long Beach St.|94|Cal St. Northridge|79
South Fla.|64|UCF|75
Eastern Mich.|99|Central Mich.|80
Liberty|62|Coastal Caro.|61
UNLV|65|Colorado St.|66
Md.-East. Shore|75|Columbia|81
Duquesne|66|Davidson|77
Massachusetts|63|Dayton|93
Oral Roberts|75|Denver|78
Indiana St.|79|Drake|69
Tennessee St.|66|Eastern Ill.|61
La Salle|61|Fordham|66
Nevada|63|Fresno St.|85
Campbell|68|Gardner-Webb|71
St. Bonaventure|77|George Mason|58
Missouri|59|Georgia|77
Jarvis Christian|58|Grambling|80
Cal Poly|73|Hawaii|86
Colgate|63|Holy Cross|65
Cornell|84|Howard|81
Loyola (IL)|52|Illinois St.|54
South Dakota|65|IPFW|85
Lehigh|50|Loyola Maryland|51
Vermont|90|Maine|72
Hartford|76|Mass.-Lowell|80
UNI|58|Missouri St.|59
Hampton|83|Morgan St.|80
Winthrop|84|UNC Asheville|85
Johnson &amp; Wales (NC)|70|N.C. Central|78
Ohio|69|Northern Ill.|80
Ohio St.|65|Northwestern|56
Stanford|78|Oregon St.|72
Georgia Tech|84|Pittsburgh|89
Longwood|65|Presbyterian|78
Charleston So.|73|Radford|80
George Washington|62|St. Louis|65
San Jose St.|62|San Diego St.|77
Belmont|85|SIU Edwardsville|77
North Florida|97|Stetson|79
Florida|69|Tennessee|83
Evansville|64|Wichita St.|67
Air Force|52|Wyoming|64
NJIT|65|Yale|83
Illinois|54|Michigan St.|79
Michigan|70|Purdue|87
Louisville|77|North Carolina St.|72
Arizona|84|UCLA|87
Cincinnati|57|SMU|59
UTSA|82|UAB|104
Texas-Arlington|71|Appalachian St.|67
La.-Lafayette|57|UALR|77
La.-Monroe|65|Arkansas St.|68
Jacksonville St.|54|Austin Peay|73
Notre Dame|82|Boston College|54
Santa Clara|61|BYU|97
UC-Davis|55|UC-Irvine|76
Cal St. Fullerton|79|UC-Riverside|73
Manhattan|94|Canisius|86
Green Bay|87|Cleveland St.|67
Hofstra|61|Col. of Charleston|72
William &amp; Mary|72|Drexel|63
UT Martin|78|Eastern Ky.|70
South Ala.|64|Ga. Southern|58
Troy|68|Georgia St.|72
Texas-Rio Grande Valley|63|Grand Canyon|83
Northern Colo.|78|Idaho St.|83
Rider|58|Iona|67
South Dakota St.|67|IUPUI|74
Elon|79|James Madison|73
Robert Morris|70|Long Island|60
Old Dominion|56|Louisiana Tech|53
St. Mary's (CA)|73|Loyola Marymount|48
Fla. Atlantic|67|Marshall|90
UTEP|72|Middle Tenn.|78
Alabama|66|Mississippi|74
Seattle|69|UMKC|84
Portland St.|66|Montana|79
Sacramento St.|64|Montana St.|71
Southeast Mo. St.|69|Morehead St.|96
Central Conn. St.|62|Mt. St. Mary's|73
Tennessee Tech|71|Murray St.|65
St. Peter's|61|Niagara|63
Neb.-Omaha|91|North Dakota St.|82
Delaware|56|Northeastern|88
Pacific|76|Pepperdine|81
Fairleigh Dickinson|80|Sacred Heart|68
San Francisco|73|San Diego|65
Fairfield|76|Siena|91
Arizona St.|65|Southern California|75
Charlotte|82|Southern Miss.|76
St. Francis (PA)|56|St. Francis (NY)|73
UNC Wilmington|60|Towson|76
New Mexico St.|78|Utah Valley|66
Bryant|56|Wagner|65
North Dakota|62|Weber St.|74
FIU|75|Western Ky.|72
Milwaukee|81|Youngstown St.|65
Utah|56|Colorado|54
Western Mich.|53|Akron|62
Ill.-Chicago|69|Detroit|87
Buffalo|76|Kent St.|67
Valparaiso|84|Oakland|67
Daniel Webster|53|Yale|94
Kansas|69|Texas Tech|59
Virginia|64|Georgia Tech|68
Kansas St.|76|Oklahoma|86
North Carolina|84|Syracuse|73
Oklahoma St.|60|West Virginia|77
Florida St.|59|Miami (FL)|72
Arizona|101|Southern California|103
Kentucky|77|Alabama|61
Texas A&amp;M|92|Tennessee|88
Maryland|63|Wisconsin|60
Virginia Tech|58|Duke|82
Baylor|94|Iowa St.|89
Texas|57|TCU|58
Cal|71|Oregon St.|77
Nevada|86|Air Force|63
Ark.-Pine Bluff|70|Alabama A&amp;M|85
UTEP|80|UAB|87
Mississippi Val.|74|Alabama St.|75
Jackson St.|80|Alcorn St.|71
Lehigh|65|American|50
Texas St.|56|Appalachian St.|76
Mississippi St.|68|Arkansas|82
La.-Monroe|57|UALR|58
La.-Lafayette|69|Arkansas St.|71
Tennessee Tech|72|Austin Peay|66
Eastern Ill.|59|Belmont|85
Fresno St.|70|Boise St.|81
Lafayette|47|Boston U.|68
Central Mich.|79|Bowling Green|67
San Francisco|92|BYU|102
Daniel Webster|43|Brown|69
Holy Cross|71|Bucknell|98
Cal St. Northridge|85|Cal St. Fullerton|75
UC-Riverside|68|UC-Irvine|84
St. Peter's|70|Canisius|53
Lamar|76|Central Ark.|93
UNC Asheville|83|Charleston So.|73
Seattle|66|Chicago St.|50
Mercer|91|Citadel|80
Milwaukee|65|Cleveland St.|62
Navy|71|Colgate|68
Central Penn|68|Columbia|96
Memphis|78|Connecticut|81
George Mason|75|Davidson|81
UNC Wilmington|85|Delaware|67
IPFW|65|Denver|64
Col. of Charleston|54|Drexel|61
UNC Greensboro|83|East Tenn. St.|86
Southeast Mo. St.|69|Eastern Ky.|88
Idaho|60|Eastern Wash.|74
Hofstra|80|Elon|76
Bradley|35|Evansville|67
Central Conn. St.|73|Fairleigh Dickinson|92
LSU|62|Florida|68
Stetson|53|Fla. Gulf Coast|82
Chattanooga|55|Furman|70
Radford|61|Gardner-Webb|83
Duquesne|64|George Washington|91
DePaul|63|Georgetown|74
Troy|88|Ga. Southern|93
South Ala.|55|Georgia St.|70
Portland|74|Gonzaga|85
New Mexico St.|75|Grand Canyon|79
Bethune-Cookman|70|Hampton|75
Dartmouth|70|Harvard|77
UC-Santa Barbara|57|Hawaii|65
Presbyterian|66|High Point|82
Southeastern La.|58|Houston Baptist|77
Coppin St.|63|Howard|72
North Dakota|84|Idaho St.|76
Northwestern St.|56|Incarnate Word|70
Illinois St.|65|Indiana St.|77
Marist|80|Iona|90
Towson|59|James Madison|73
Lipscomb|86|Kennesaw St.|102
Dayton|57|La Salle|61
Campbell|52|Liberty|55
UC-Davis|47|Long Beach St.|59
St. Francis (PA)|72|Long Island|65
Coastal Caro.|61|Longwood|76
Charlotte|90|Louisiana Tech|93
Missouri St.|56|Loyola (IL)|54
Pacific|60|Loyola Marymount|58
Army|73|Loyola Maryland|59
St. John's (NY)|75|Marquette|81
FIU|81|Marshall|99
Maine|76|UMBC|89
St. Bonaventure|88|Massachusetts|77
A&amp;M-Corpus Christi|77|McNeese St.|68
Toledo|84|Miami (OH)|76
UTSA|71|Middle Tenn.|79
Northwestern|77|Minnesota|52
Georgia|71|Mississippi|72
Auburn|61|Missouri|76
Cal St. Bakersfield|83|UMKC|72
Quinnipiac|74|Monmouth|88
Sacramento St.|58|Montana|77
Portland St.|77|Montana St.|70
UT Martin|58|Morehead St.|64
Delaware St.|58|Morgan St.|63
Bryant|82|Mt. St. Mary's|79
Jacksonville St.|54|Murray St.|69
Binghamton|43|New Hampshire|58
Utah St.|59|New Mexico|77
Manhattan|53|Niagara|55
Abilene Christian|62|Nicholls St.|63
S.C. Upstate|80|NJIT|78
Florida A&amp;M|56|Norfolk St.|77
Jacksonville|68|North Florida|83
Rice|74|North Texas|85
Eastern Mich.|63|Northern Ill.|80
Drake|44|UNI|77
Wright St.|60|Northern Ky.|46
Pittsburgh|86|Notre Dame|82
Ball St.|73|Ohio|79
North Dakota St.|65|Oral Roberts|66
Princeton|73|Penn|71
St. Mary's (CA)|64|Pepperdine|67
Fairfield|69|Rider|64
Nebraska|90|Rutgers|56
Wagner|76|Sacred Heart|59
New Orleans|70|Sam Houston St.|73
Santa Clara|65|San Diego|53
Colorado St.|85|San Jose St.|84
N.C. A&amp;T|68|Savannah St.|75
Creighton|82|Seton Hall|67
Vanderbilt|65|South Carolina|69
N.C. Central|75|South Carolina St.|91
Neb.-Omaha|79|South Dakota|73
Grambling|61|Southern U.|66
Wichita St.|83|Southern Ill.|58
Old Dominion|71|Southern Miss.|73
Northern Ariz.|73|Southern Utah|63
Robert Morris|49|St. Francis (NY)|56
Mass.-Lowell|59|Stony Brook|86
East Carolina|60|Temple|78
SIU Edwardsville|60|Tennessee St.|63
Prairie View|38|Texas Southern|64
Arizona St.|74|UCLA|81
Texas-Rio Grande Valley|65|Utah Valley|98
Albany (NY)|69|Vermont|57
Washington|99|Washington St.|95
Northern Colo.|68|Weber St.|85
VMI|52|Western Caro.|73
IUPUI|67|Western Ill.|60
Fla. Atlantic|82|Western Ky.|86
Northeastern|60|William &amp; Mary|78
Samford|64|Wofford|69
UNLV|57|Wyoming|59
Green Bay|93|Youngstown St.|103
Michigan St.|92|Penn St.|65
Villanova|60|Butler|55
Stanford|58|Oregon|71
Ohio St.|60|Indiana|85
Purdue|70|Illinois|84
Louisville|62|Clemson|66
UCF|73|SMU|88
Valparaiso|92|Detroit|74
Richmond|93|Fordham|82
Ill.-Chicago|61|Oakland|86
Rhode Island|67|St. Joseph's|72
VCU|72|St. Louis|56
Cincinnati|54|South Fla.|51
Tulsa|81|Tulane|67
North Carolina St.|74|Wake Forest|77
Mississippi Val.|79|Alabama A&amp;M|73
Ark.-Pine Bluff|59|Alabama St.|55
Grambling|53|Alcorn St.|69
Cal St. Bakersfield|67|Chicago St.|56
Howard|71|Delaware St.|67
VMI|51|East Tenn. St.|88
Monmouth|86|Fairfield|74
Samford|57|Furman|77
Florida A&amp;M|65|Hampton|71
A&amp;M-Corpus Christi|91|Lamar|82
Bucknell|82|Lehigh|76
Morgan St.|65|Md.-East. Shore|69
Incarnate Word|71|New Orleans|68
Bethune-Cookman|72|Norfolk St.|70
Southeastern La.|63|Sam Houston St.|70
N.C. Central|69|Savannah St.|46
N.C. A&amp;T|85|South Carolina St.|92
Jackson St.|66|Southern U.|74
UNC Greensboro|77|Western Caro.|83
Ferrum|63|Winthrop|81
Chattanooga|77|Wofford|68
Kansas|63|West Virginia|74
Miami (FL)|58|Virginia|66
DePaul|64|Xavier|84
Mississippi St.|74|Kentucky|80
Florida|68|Texas A&amp;M|71
Maryland|67|Michigan|70
Iowa St.|91|Texas|94
Northwestern St.|72|Abilene Christian|87
New Hampshire|75|Albany (NY)|80
Akron|81|Central Mich.|92
Providence|50|Creighton|48
Canisius|69|Dartmouth|80
Davidson|74|Dayton|80
Buffalo|69|Eastern Mich.|81
Drake|65|Evansville|84
Ryerson|57|Harvard|73
Texas Tech|70|Kansas St.|83
Miami (OH)|68|Kent St.|76
George Washington|81|Massachusetts|70
Arkansas|94|Missouri|61
Minnesota|59|Nebraska|84
New Mexico|74|UNLV|86
Wisconsin|65|Northwestern|70
Bowling Green|91|Ohio|75
Tulane|81|South Fla.|70
Illinois St.|78|Southern Ill.|81
Central Ark.|64|Stephen F. Austin|85
Northern Ill.|71|Toledo|66
Air Force|60|Utah St.|79
Auburn|57|Vanderbilt|75
Ball St.|74|Western Mich.|64
Marquette|68|Villanova|83
Oklahoma|74|Oklahoma St.|72
Penn St.|57|Purdue|74
Duke|63|Clemson|68
TCU|54|Baylor|82
SMU|79|East Carolina|55
South Carolina|50|Alabama|73
Boston U.|61|American|50
Hartford|76|Binghamton|72
Houston|59|Cincinnati|70
Army|66|Colgate|80
Oregon St.|54|Colorado|71
San Diego St.|69|Colorado St.|62
St. Louis|71|Duquesne|81
St. Joseph's|87|George Mason|73
Tennessee|72|Georgia|81
Nicholls St.|69|Houston Baptist|78
UNI|60|Indiana St.|74
Holy Cross|52|Lafayette|65
Mississippi|81|LSU|90
Bradley|54|Loyola (IL)|53
Maine|95|Mass.-Lowell|81
Temple|65|Memphis|67
Wichita St.|78|Missouri St.|62
Loyola Maryland|52|Navy|60
Boise St.|74|Nevada|67
Florida St.|85|North Carolina St.|78
South Dakota|65|North Dakota St.|66
Georgia Tech|64|Notre Dame|72
Rutgers|68|Ohio St.|94
La Salle|61|Richmond|83
Wyoming|55|San Jose St.|62
Jacksonville St.|74|Southeast Mo. St.|60
Rhode Island|64|St. Bonaventure|69
Georgetown|93|St. John's (NY)|73
UMBC|74|Stony Brook|86
Boston College|40|Syracuse|62
Tennessee Tech|90|UT Martin|96
Southern California|89|UCLA|75
Fordham|54|VCU|88
Wake Forest|91|Virginia Tech|93
Iowa|76|Michigan St.|59
Oregon|77|Utah|59
Pittsburgh|41|Louisville|59
Washington|67|Arizona|99
Cal|71|Stanford|77
Washington St.|73|Arizona St.|84
Appalachian St.|55|UALR|81
Murray St.|73|Belmont|81
St. Francis (NY)|59|Bryant|61
UC-Santa Barbara|76|Cal Poly|73
Cal St. Northridge|62|UC-Davis|63
Hawaii|80|UC-Riverside|71
Longwood|74|Campbell|57
Sacred Heart|80|Central Conn. St.|78
Liberty|63|Charleston So.|64
Middle Tenn.|73|Charlotte|72
Western Caro.|58|Chattanooga|77
Wofford|86|Citadel|83
Presbyterian|58|Coastal Caro.|87
William &amp; Mary|63|Col. of Charleston|61
Towson|79|Delaware|77
Eastern Ky.|85|Eastern Ill.|97
Southern Utah|80|Eastern Wash.|106
UNC Wilmington|91|Elon|82
Southern Miss.|51|Fla. Atlantic|58
NJIT|78|Fla. Gulf Coast|82
Louisiana Tech|74|FIU|88
La.-Lafayette|74|Ga. Southern|65
La.-Monroe|51|Georgia St.|65
BYU|69|Gonzaga|68
Drexel|61|Hofstra|69
Northern Ariz.|76|Idaho|83
Green Bay|78|Ill.-Chicago|76
Oral Roberts|80|IUPUI|71
Kennesaw St.|70|Jacksonville|83
UC-Irvine|58|Long Beach St.|54
Furman|65|Mercer|69
UMKC|64|New Mexico St.|65
Montana St.|68|North Dakota|85
Lipscomb|83|North Florida|95
Marshall|97|North Texas|78
James Madison|75|Northeastern|63
Montana|73|Northern Colo.|66
Youngstown St.|64|Northern Ky.|84
UAB|72|Old Dominion|71
San Diego|82|Portland|71
Weber St.|73|Portland St.|58
UNC Asheville|86|Radford|91
Western Ky.|73|Rice|83
Marist|100|Rider|102
Mt. St. Mary's|76|Robert Morris|52
Idaho St.|71|Sacramento St.|82
Fairleigh Dickinson|71|St. Francis (PA)|59
Pacific|62|St. Mary's (CA)|78
East Tenn. St.|81|Samford|77
Loyola Marymount|87|San Francisco|83
Pepperdine|60|Santa Clara|62
Texas St.|78|South Ala.|67
IPFW|76|South Dakota St.|92
Morehead St.|70|SIU Edwardsville|67
S.C. Upstate|86|Stetson|89
Austin Peay|52|Tennessee St.|66
Chicago St.|72|Texas-Rio Grande Valley|82
Texas-Arlington|90|Troy|63
Connecticut|51|Tulsa|60
Milwaukee|56|Valparaiso|68
Long Island|71|Wagner|70
Denver|76|Western Ill.|69
High Point|66|Winthrop|86
Cleveland St.|53|Wright St.|70
George Washington|70|Dayton|77
Niagara|68|Fairfield|73
Evansville|66|Illinois St.|55
Monmouth|110|Iona|102
Albany (NY)|79|Maine|81
Canisius|65|Manhattan|62
Siena|64|Quinnipiac|52
Akron|64|Toledo|78
TCU|63|Kansas|70
Villanova|55|Georgetown|50
Xavier|74|Marquette|66
West Virginia|68|Oklahoma|70
North Carolina St.|55|North Carolina|67
Indiana|70|Minnesota|63
Miami (FL)|65|Clemson|76
Washington St.|66|Arizona|90
Kentucky|70|Auburn|75
Texas A&amp;M|79|Georgia|45
Ohio St.|65|Maryland|100
Notre Dame|95|Duke|91
Iowa St.|76|Kansas St.|63
Baylor|63|Texas Tech|60
Oklahoma St.|69|Texas|74
Alabama A&amp;M|80|Alabama St.|75
Washington|89|Arizona St.|85
Southern U.|69|Ark.-Pine Bluff|55
Appalachian St.|86|Arkansas St.|72
Miami (OH)|46|Ball St.|48
Austin Peay|58|Belmont|76
Coppin St.|62|Bethune-Cookman|54
San Diego St.|56|Boise St.|53
Missouri St.|61|Bradley|42
Long Island|79|Bryant|61
Colgate|84|Bucknell|73
Central Mich.|61|Buffalo|74
St. John's (NY)|58|Butler|78
Long Beach St.|92|Cal Poly|96
Hawaii|86|Cal St. Fullerton|79
UC-Riverside|75|Cal St. Northridge|72
UC-Irvine|61|UC-Santa Barbara|52
Charleston So.|82|Campbell|75
East Carolina|69|UCF|89
UAB|74|Charlotte|72
East Tenn. St.|84|Chattanooga|94
Furman|86|Citadel|89
Elon|65|Col. of Charleston|64
Utah St.|96|Colorado St.|92
Cornell|70|Columbia|74
Pine Manor|56|Dartmouth|121
Massachusetts|74|Davidson|86
Northeastern|69|Delaware|60
Oakland|86|Detroit|82
St. Bonaventure|88|Duquesne|95
Morehead St.|82|Eastern Ill.|84
Bowling Green|84|Eastern Mich.|79
Northern Ariz.|73|Eastern Wash.|96
Morgan St.|65|Florida A&amp;M|72
Louisiana Tech|61|Fla. Atlantic|63
S.C. Upstate|56|Fla. Gulf Coast|85
Southern Miss.|66|FIU|60
San Jose St.|74|Fresno St.|81
La.-Monroe|51|Ga. Southern|66
La.-Lafayette|87|Georgia St.|54
Virginia Tech|78|Georgia Tech|77
San Diego|52|Gonzaga|88
Prairie View|63|Grambling|66
Utah Valley|88|Grand Canyon|99
Vermont|83|Hartford|68
Coastal Caro.|71|High Point|68
James Madison|86|Hofstra|82
Lehigh|87|Holy Cross|66
Harvard|69|Howard|61
Southern Utah|85|Idaho|83
Nebraska|78|Illinois|67
Milwaukee|87|Ill.-Chicago|62
Denver|61|IUPUI|76
Texas Southern|71|Jackson St.|65
Lipscomb|73|Jacksonville|76
UT Martin|60|Jacksonville St.|82
Ohio|82|Kent St.|89
Northwestern St.|82|Lamar|86
Arkansas|74|LSU|76
Mass.-Lowell|95|UMBC|89
Sam Houston St.|68|McNeese St.|72
South Fla.|56|Memphis|71
Wofford|69|Mercer|70
Florida|80|Mississippi|71
Tennessee|80|Mississippi St.|75
Alcorn St.|93|Mississippi Val.|87
Lafayette|61|Navy|87
IPFW|106|Neb.-Omaha|101
Air Force|64|UNLV|100
Stony Brook|80|New Hampshire|50
Wyoming|70|New Mexico|68
Chicago St.|62|New Mexico St.|80
Houston Baptist|73|New Orleans|69
Gardner-Webb|69|UNC Asheville|75
Hampton|79|N.C. A&amp;T|62
Norfolk St.|88|N.C. Central|79
William &amp; Mary|94|UNC Wilmington|97
Montana|65|North Dakota|61
South Dakota St.|57|North Dakota St.|68
Kennesaw St.|78|North Florida|93
Western Ky.|81|North Texas|76
Montana St.|76|Northern Colo.|78
Loyola (IL)|51|UNI|41
Cleveland St.|70|Northern Ky.|65
Penn St.|71|Northwestern|62
Middle Tenn.|64|Old Dominion|61
Bethesda University (CA)|30|Pacific|88
Boston College|61|Pittsburgh|84
BYU|81|Portland|84
Idaho St.|73|Portland St.|70
Radford|68|Presbyterian|69
Seton Hall|81|Providence|72
La Salle|62|Rhode Island|73
Marshall|94|Rice|90
VCU|94|Richmond|89
Fairleigh Dickinson|58|Robert Morris|64
Weber St.|85|Sacramento St.|74
Mt. St. Mary's|82|St. Francis (PA)|72
Fordham|55|St. Joseph's|80
Western Caro.|68|Samford|84
Pepperdine|98|San Francisco|84
Loyola Marymount|76|Santa Clara|66
Md.-East. Shore|61|Savannah St.|68
Cal St. Bakersfield|79|Seattle|52
Texas-Arlington|85|South Ala.|88
Missouri|72|South Carolina|81
